DOLocationID,PULocationID,RatecodeID,VendorID,congestion_surcharge,extra,fare_amount,improvement_surcharge,mta_tax,passenger_count,payment_type,store_and_fwd_flag,tip_amount,tolls_amount,total_amount,tpep_dropoff_datetime,tpep_pickup_datetime,trip_distance,tpep_pickup_datetime_IST,tpep_dropoff_datetime_IST,diff
97,107,1,2,2.5,0.5,15.0,0.3,0.5,1,1,N,3.38,0.0,22.18,2021-01-01 00:38:44,2021-01-01 00:23:05,3.85,2021-01-01 12:53:05,2021-01-01 13:08:44,939
263,97,1,2,2.5,0.5,22.0,0.3,0.5,1,1,N,7.74,0.0,33.54,2021-01-01 01:01:46,2021-01-01 00:40:06,7.25,2021-01-01 13:10:06,2021-01-01 13:31:46,1300
140,164,1,2,2.5,0.5,10.5,0.3,0.5,1,1,N,2.86,0.0,17.16,2021-01-01 00:44:17,2021-01-01 00:32:33,2.41,2021-01-01 13:02:33,2021-01-01 13:14:17,704
137,79,1,1,2.5,3.0,6.5,0.3,0.5,1,1,Y,2.55,0.0,12.85,2021-01-01 00:37:59,2021-01-01 00:32:34,1.5,2021-01-01 13:02:34,2021-01-01 13:07:59,325
262,230,1,2,2.5,0.5,12.5,0.3,0.5,1,2,N,0.0,0.0,16.3,2021-01-01 00:47:49,2021-01-01 00:32:43,2.62,2021-01-01 13:02:43,2021-01-01 13:17:49,906
68,90,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.95,0.0,9.75,2021-01-01 00:28:14,2021-01-01 00:25:12,.59,2021-01-01 12:55:12,2021-01-01 12:58:14,182
148,249,1,2,2.5,0.5,7.0,0.3,0.5,2,1,N,2.16,0.0,12.96,2021-01-01 00:49:12,2021-01-01 00:42:13,1.2,2021-01-01 13:12:13,2021-01-01 13:19:12,419
114,148,1,1,2.5,3.0,5.0,0.3,0.5,1,2,N,0.0,0.0,8.8,2021-01-01 00:35:28,2021-01-01 00:32:00,.90,2021-01-01 13:02:00,2021-01-01 13:05:28,208
130,100,1,1,2.5,3.0,41.5,0.3,0.5,1,3,N,0.0,0.0,45.3,2021-01-01 01:20:18,2021-01-01 00:46:41,14,2021-01-01 13:16:41,2021-01-01 13:50:18,2017
211,211,1,1,2.5,3.0,4.5,0.3,0.5,2,1,N,1.65,0.0,9.95,2021-01-01 00:43:53,2021-01-01 00:40:07,.40,2021-01-01 13:10:07,2021-01-01 13:13:53,226
79,234,1,1,2.5,3.0,6.5,0.3,0.5,2,2,N,0.0,0.0,10.3,2021-01-01 00:59:30,2021-01-01 00:52:55,1.1,2021-01-01 13:22:55,2021-01-01 13:29:30,395
237,234,1,2,2.5,0.5,10.5,0.3,0.5,1,1,N,3.58,0.0,17.88,2021-01-01 00:30:27,2021-01-01 00:20:21,2.88,2021-01-01 12:50:21,2021-01-01 13:00:27,606
79,113,1,2,2.5,0.5,8.0,0.3,0.5,1,1,N,3.54,0.0,15.34,2021-01-01 00:42:37,2021-01-01 00:33:18,1.46,2021-01-01 13:03:18,2021-01-01 13:12:37,559
141,170,1,2,2.5,0.5,8.0,0.3,0.5,1,1,N,2.95,0.0,14.75,2021-01-01 01:00:01,2021-01-01 00:53:44,2.08,2021-01-01 13:23:44,2021-01-01 13:30:01,377
90,138,1,1,2.5,3.0,27.5,0.3,0.5,1,2,N,0.0,6.12,37.42,2021-01-01 00:19:57,2021-01-01 00:00:36,9.4,2021-01-01 12:30:36,2021-01-01 12:49:57,1161
211,234,1,1,2.5,3.0,8.0,0.3,0.5,3,1,N,1.0,0.0,12.8,2021-01-01 00:34:43,2021-01-01 00:25:18,1.4,2021-01-01 12:55:18,2021-01-01 13:04:43,565
262,141,1,1,2.5,3.0,5.5,0.3,0.5,1,1,N,1.85,0.0,11.15,2021-01-01 00:51:52,2021-01-01 00:47:35,1.1,2021-01-01 13:17:35,2021-01-01 13:21:52,257
255,132,1,2,0.0,0.5,42.5,0.3,0.5,2,1,N,10.95,0.0,54.75,2021-01-01 00:48:05,2021-01-01 00:27:18,15.73,2021-01-01 12:57:18,2021-01-01 13:18:05,1247
141,163,1,2,2.5,0.5,7.5,0.3,0.5,1,1,N,2.82,0.0,14.12,2021-01-01 01:03:31,2021-01-01 00:55:10,1.64,2021-01-01 13:25:10,2021-01-01 13:33:31,501
75,164,1,2,2.5,0.5,13.0,0.3,0.5,1,2,N,0.0,0.0,16.8,2021-01-01 00:45:39,2021-01-01 00:31:44,3.74,2021-01-01 13:01:44,2021-01-01 13:15:39,835
264,264,1,2,2.5,0.5,5.0,0.3,0.5,3,2,N,0.0,0.0,8.8,2021-01-01 00:18:57,2021-01-01 00:15:51,.94,2021-01-01 12:45:51,2021-01-01 12:48:57,186
264,264,1,2,2.5,0.5,11.0,0.3,0.5,5,1,N,4.44,0.0,19.24,2021-01-01 00:33:05,2021-01-01 00:21:54,3,2021-01-01 12:51:54,2021-01-01 13:03:05,671
264,264,1,2,0.0,0.5,22.5,0.3,0.5,5,2,N,0.0,0.0,23.8,2021-01-01 01:02:57,2021-01-01 00:42:14,7.04,2021-01-01 13:12:14,2021-01-01 13:32:57,1243
229,170,1,1,2.5,3.0,7.0,0.3,0.5,2,2,N,0.0,0.0,10.8,2021-01-01 00:14:33,2021-01-01 00:07:22,1.3,2021-01-01 12:37:22,2021-01-01 12:44:33,431
262,140,1,1,2.5,3.0,5.0,0.3,0.5,1,1,N,1.76,0.0,10.56,2021-01-01 00:20:59,2021-01-01 00:18:19,1.1,2021-01-01 12:48:19,2021-01-01 12:50:59,160
87,262,1,1,2.5,3.0,20.5,0.3,0.5,2,1,Y,4.85,0.0,29.15,2021-01-01 00:35:36,2021-01-01 00:23:37,6.9,2021-01-01 12:53:37,2021-01-01 13:05:36,719
68,107,1,2,2.5,0.5,9.0,0.3,0.5,2,1,N,2.56,0.0,15.36,2021-01-01 00:20:16,2021-01-01 00:10:49,1.9,2021-01-01 12:40:49,2021-01-01 12:50:16,567
24,48,1,2,2.5,0.5,11.0,0.3,0.5,1,1,N,1.48,0.0,16.28,2021-01-01 00:51:43,2021-01-01 00:41:11,2.9,2021-01-01 13:11:11,2021-01-01 13:21:43,632
166,151,1,2,0.0,0.5,4.0,0.3,0.5,2,2,N,0.0,0.0,5.3,2021-01-01 01:00:51,2021-01-01 00:57:57,.60,2021-01-01 13:27:57,2021-01-01 13:30:51,174
166,166,1,2,2.5,0.5,10.5,0.3,0.5,1,2,N,0.0,0.0,14.3,2021-01-01 00:23:33,2021-01-01 00:10:30,1.91,2021-01-01 12:40:30,2021-01-01 12:53:33,783
262,238,1,2,2.5,0.5,11.5,0.3,0.5,2,1,N,1.53,0.0,16.83,2021-01-01 00:42:35,2021-01-01 00:28:59,2.43,2021-01-01 12:58:59,2021-01-01 13:12:35,816
169,141,1,2,2.5,0.5,22.5,0.3,0.5,1,2,N,0.0,0.0,26.3,2021-01-01 01:14:55,2021-01-01 00:56:46,7.42,2021-01-01 13:26:46,2021-01-01 13:44:55,1089
198,233,1,2,2.5,0.5,23.0,0.3,0.5,1,2,N,0.0,0.0,26.8,2021-01-01 00:28:34,2021-01-01 00:05:57,6.88,2021-01-01 12:35:57,2021-01-01 12:58:34,1357
24,237,1,1,2.5,3.0,14.5,0.3,0.5,2,1,Y,3.66,0.0,21.96,2021-01-01 01:10:32,2021-01-01 00:53:16,3.3,2021-01-01 13:23:16,2021-01-01 13:40:32,1036
230,234,1,1,2.5,3.0,9.5,0.3,0.5,1,1,N,2.65,0.0,15.95,2021-01-01 00:29:08,2021-01-01 00:15:33,1,2021-01-01 12:45:33,2021-01-01 12:59:08,815
186,186,1,1,2.5,3.0,3.5,0.3,0.5,1,2,N,0.0,0.0,7.3,2021-01-01 00:56:53,2021-01-01 00:54:23,.20,2021-01-01 13:24:23,2021-01-01 13:26:53,150
186,68,1,1,2.5,3.0,4.5,0.3,0.5,1,4,N,0.0,0.0,8.3,2021-01-01 00:14:20,2021-01-01 00:06:20,.50,2021-01-01 12:36:20,2021-01-01 12:44:20,480
233,186,1,1,2.5,3.0,8.0,0.3,0.5,1,2,N,0.0,0.0,11.8,2021-01-01 00:56:03,2021-01-01 00:47:09,1.6,2021-01-01 13:17:09,2021-01-01 13:26:03,534
236,151,1,2,2.5,0.5,8.5,0.3,0.5,2,1,N,2.0,0.0,14.3,2021-01-01 00:20:50,2021-01-01 00:12:52,1.89,2021-01-01 12:42:52,2021-01-01 12:50:50,478
238,263,1,2,2.5,0.5,8.0,0.3,0.5,2,2,N,0.0,0.0,11.8,2021-01-01 00:32:48,2021-01-01 00:25:33,1.96,2021-01-01 12:55:33,2021-01-01 13:02:48,435
75,75,5,1,0.0,0.0,10.0,0.3,0.0,2,1,Y,0.0,0.0,10.3,2021-01-01 00:01:40,2021-01-01 00:01:19,.00,2021-01-01 12:31:19,2021-01-01 12:31:40,21
35,132,1,1,0.0,0.5,26.0,0.3,0.5,1,2,Y,0.0,0.0,27.3,2021-01-01 01:02:43,2021-01-01 00:43:32,8.5,2021-01-01 13:13:32,2021-01-01 13:32:43,1151
74,74,1,2,0.0,0.5,5.0,0.3,0.5,1,2,N,0.0,0.0,6.3,2021-01-01 01:01:00,2021-01-01 00:56:22,.77,2021-01-01 13:26:22,2021-01-01 13:31:00,278
234,230,1,2,2.5,0.5,7.5,0.3,0.5,1,2,N,0.0,0.0,11.3,2021-01-01 00:22:42,2021-01-01 00:13:37,1.12,2021-01-01 12:43:37,2021-01-01 12:52:42,545
261,100,1,2,2.5,0.5,20.5,0.3,0.5,1,1,N,0.0,0.0,24.3,2021-01-01 01:03:48,2021-01-01 00:34:54,4.44,2021-01-01 13:04:54,2021-01-01 13:33:48,1734
33,137,1,1,2.5,3.0,18.0,0.3,0.5,2,1,N,6.5,0.0,28.3,2021-01-01 00:26:56,2021-01-01 00:13:46,6.1,2021-01-01 12:43:46,2021-01-01 12:56:56,790
144,48,1,2,2.5,0.5,13.5,0.3,0.5,1,1,N,3.46,0.0,20.76,2021-01-01 00:50:29,2021-01-01 00:33:02,3.22,2021-01-01 13:03:02,2021-01-01 13:20:29,1047
68,114,1,2,2.5,0.5,10.5,0.3,0.5,1,1,N,2.5,0.0,16.8,2021-01-01 01:05:47,2021-01-01 00:55:02,2.64,2021-01-01 13:25:02,2021-01-01 13:35:47,645
203,79,1,1,2.5,3.0,54.5,0.3,0.5,1,2,Y,0.0,0.0,58.3,2021-01-01 01:01:30,2021-01-01 00:30:03,19.9,2021-01-01 13:00:03,2021-01-01 13:31:30,1887
137,107,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.56,0.0,9.36,2021-01-01 00:11:40,2021-01-01 00:09:08,.50,2021-01-01 12:39:08,2021-01-01 12:41:40,152
141,170,1,2,2.5,0.5,9.0,0.3,0.5,1,1,N,3.84,0.0,16.64,2021-01-01 00:55:41,2021-01-01 00:48:39,2.49,2021-01-01 13:18:39,2021-01-01 13:25:41,422
48,141,1,2,2.5,0.5,10.0,0.3,0.5,1,2,N,0.0,0.0,13.8,2021-01-01 01:11:41,2021-01-01 00:59:34,1.97,2021-01-01 13:29:34,2021-01-01 13:41:41,727
57,142,1,2,2.5,0.5,29.0,0.3,0.5,1,2,N,0.0,0.0,32.8,2021-01-01 01:03:08,2021-01-01 00:34:09,8.67,2021-01-01 13:04:09,2021-01-01 13:33:08,1739
90,48,1,2,2.5,0.5,8.5,0.3,0.5,1,2,N,0.0,0.0,12.3,2021-01-01 00:23:22,2021-01-01 00:14:44,1.85,2021-01-01 12:44:44,2021-01-01 12:53:22,518
90,48,1,2,2.5,0.5,7.0,0.3,0.5,1,2,N,0.0,0.0,10.8,2021-01-01 00:42:08,2021-01-01 00:34:44,1.17,2021-01-01 13:04:44,2021-01-01 13:12:08,444
224,107,1,1,2.5,3.0,6.5,0.3,0.5,1,1,Y,0.0,0.0,10.3,2021-01-01 00:31:38,2021-01-01 00:24:13,.90,2021-01-01 12:54:13,2021-01-01 13:01:38,445
209,161,1,2,2.5,0.5,24.0,0.3,0.5,2,2,N,0.0,0.0,27.8,2021-01-01 00:55:12,2021-01-01 00:32:02,6.71,2021-01-01 13:02:02,2021-01-01 13:25:12,1390
262,231,1,2,2.5,0.5,22.0,0.3,0.5,2,2,N,0.0,0.0,25.8,2021-01-01 01:16:10,2021-01-01 00:59:53,7.27,2021-01-01 13:29:53,2021-01-01 13:46:10,977
48,143,1,2,2.5,0.5,5.5,0.3,0.5,1,2,N,0.0,0.0,9.3,2021-01-01 00:36:09,2021-01-01 00:31:21,.79,2021-01-01 13:01:21,2021-01-01 13:06:09,288
170,143,1,2,2.5,0.5,11.0,0.3,0.5,1,2,N,0.0,0.0,14.8,2021-01-01 00:57:59,2021-01-01 00:45:46,2.79,2021-01-01 13:15:46,2021-01-01 13:27:59,733
141,263,1,2,2.5,0.5,5.0,0.3,0.5,2,2,N,0.0,0.0,8.8,2021-01-01 00:11:02,2021-01-01 00:07:51,1.03,2021-01-01 12:37:51,2021-01-01 12:41:02,191
262,237,1,2,2.5,0.5,6.0,0.3,0.5,2,1,N,1.96,0.0,11.76,2021-01-01 00:22:15,2021-01-01 00:17:33,1.24,2021-01-01 12:47:33,2021-01-01 12:52:15,282
237,263,1,2,2.5,0.5,4.5,0.3,0.5,2,1,N,1.66,0.0,9.96,2021-01-01 00:31:41,2021-01-01 00:29:04,.92,2021-01-01 12:59:04,2021-01-01 13:01:41,157
112,141,1,2,2.5,0.5,13.0,0.3,0.5,2,2,N,0.0,0.0,16.8,2021-01-01 01:03:35,2021-01-01 00:50:29,3.55,2021-01-01 13:20:29,2021-01-01 13:33:35,786
88,48,1,2,2.5,0.5,18.5,0.3,0.5,5,2,N,0.0,0.0,22.3,2021-01-01 00:30:20,2021-01-01 00:11:27,5.47,2021-01-01 12:41:27,2021-01-01 13:00:20,1133
166,209,1,2,2.5,0.5,28.0,0.3,0.5,5,1,N,4.44,0.0,36.24,2021-01-01 01:03:10,2021-01-01 00:41:38,9.5,2021-01-01 13:11:38,2021-01-01 13:33:10,1292
141,87,1,1,2.5,3.0,19.0,0.3,0.5,1,1,N,4.55,0.0,27.35,2021-01-01 00:59:51,2021-01-01 00:47:07,6.2,2021-01-01 13:17:07,2021-01-01 13:29:51,764
48,161,1,2,2.5,0.5,10.5,0.3,0.5,2,1,N,1.0,0.0,15.3,2021-01-01 00:22:22,2021-01-01 00:07:43,1.61,2021-01-01 12:37:43,2021-01-01 12:52:22,879
75,138,1,2,0.0,0.5,21.5,0.3,0.5,1,1,N,7.23,6.12,36.15,2021-01-01 00:26:24,2021-01-01 00:15:24,7.54,2021-01-01 12:45:24,2021-01-01 12:56:24,660
107,237,1,2,2.5,0.5,9.5,0.3,0.5,2,1,N,2.66,0.0,15.96,2021-01-01 00:42:50,2021-01-01 00:33:33,2.4,2021-01-01 13:03:33,2021-01-01 13:12:50,557
234,114,1,2,2.5,0.5,4.5,0.3,0.5,1,1,N,1.66,0.0,9.96,2021-01-01 00:23:49,2021-01-01 00:21:11,.92,2021-01-01 12:51:11,2021-01-01 12:53:49,158
79,234,1,2,2.5,0.5,7.5,0.3,0.5,1,1,N,2.26,0.0,13.56,2021-01-01 00:45:39,2021-01-01 00:38:14,1.39,2021-01-01 13:08:14,2021-01-01 13:15:39,445
48,79,1,2,2.5,0.5,12.0,0.3,0.5,1,2,N,0.0,0.0,15.8,2021-01-01 01:08:10,2021-01-01 00:53:03,2.59,2021-01-01 13:23:03,2021-01-01 13:38:10,907
142,229,1,2,2.5,0.5,10.0,0.3,0.5,2,2,N,0.0,0.0,13.8,2021-01-01 00:48:54,2021-01-01 00:38:21,2.15,2021-01-01 13:08:21,2021-01-01 13:18:54,633
43,237,1,1,2.5,3.0,7.5,0.3,0.5,1,1,N,1.5,0.0,12.8,2021-01-01 00:33:54,2021-01-01 00:27:09,1.6,2021-01-01 12:57:09,2021-01-01 13:03:54,405
143,43,1,1,2.5,3.0,7.0,0.3,0.5,3,4,N,0.0,0.0,10.8,2021-01-01 00:42:43,2021-01-01 00:36:34,1.2,2021-01-01 13:06:34,2021-01-01 13:12:43,369
262,161,1,2,2.5,0.5,11.5,0.3,0.5,2,2,N,0.0,0.0,15.3,2021-01-01 00:39:57,2021-01-01 00:27:09,2.77,2021-01-01 12:57:09,2021-01-01 13:09:57,768
43,141,1,2,2.5,0.5,8.0,0.3,0.5,1,2,N,0.0,0.0,11.8,2021-01-01 00:52:49,2021-01-01 00:44:27,1.65,2021-01-01 13:14:27,2021-01-01 13:22:49,502
229,100,1,1,2.5,3.0,7.0,0.3,0.5,1,2,N,0.0,0.0,10.8,2021-01-01 00:07:28,2021-01-01 00:01:09,1.4,2021-01-01 12:31:09,2021-01-01 12:37:28,379
142,263,1,1,2.5,3.0,6.5,0.3,0.5,1,1,N,3.05,0.0,13.35,2021-01-01 00:47:27,2021-01-01 00:42:59,1.5,2021-01-01 13:12:59,2021-01-01 13:17:27,268
163,142,1,1,2.5,3.0,6.0,0.3,0.5,4,2,N,0.0,0.0,9.8,2021-01-01 00:56:19,2021-01-01 00:50:53,1.1,2021-01-01 13:20:53,2021-01-01 13:26:19,326
141,163,1,1,2.5,3.0,6.5,0.3,0.5,1,2,N,0.0,0.0,10.3,2021-01-01 01:04:16,2021-01-01 00:58:49,1.3,2021-01-01 13:28:49,2021-01-01 13:34:16,327
48,48,1,1,2.5,3.0,4.5,0.3,0.5,1,3,N,0.0,0.0,8.3,2021-01-01 00:24:17,2021-01-01 00:19:47,.50,2021-01-01 12:49:47,2021-01-01 12:54:17,270
140,230,1,1,2.5,3.0,10.5,0.3,0.5,2,2,N,0.0,0.0,14.3,2021-01-01 00:50:51,2021-01-01 00:40:12,2.7,2021-01-01 13:10:12,2021-01-01 13:20:51,639
100,162,1,1,2.5,3.0,8.5,0.3,0.5,1,3,N,0.0,0.0,12.3,2021-01-01 01:07:02,2021-01-01 00:58:30,1.7,2021-01-01 13:28:30,2021-01-01 13:37:02,512
17,230,1,1,2.5,3.0,35.0,0.3,0.5,1,1,N,7.75,0.0,46.55,2021-01-01 00:58:16,2021-01-01 00:24:20,11.1,2021-01-01 12:54:20,2021-01-01 13:28:16,2036
17,140,1,1,2.5,3.0,29.0,0.3,0.5,1,1,N,5.0,6.12,43.92,2021-01-01 00:48:47,2021-01-01 00:22:50,9.5,2021-01-01 12:52:50,2021-01-01 13:18:47,1557
107,164,1,1,2.5,3.0,7.5,0.3,0.5,1,1,N,2.8,0.0,14.1,2021-01-01 00:39:56,2021-01-01 00:32:30,1.5,2021-01-01 13:02:30,2021-01-01 13:09:56,446
229,224,1,1,2.5,3.0,7.5,0.3,0.5,3,1,N,3.0,0.0,14.3,2021-01-01 00:47:49,2021-01-01 00:42:38,2,2021-01-01 13:12:38,2021-01-01 13:17:49,311
263,263,1,1,2.5,3.0,4.5,0.3,0.5,1,2,N,0.0,0.0,8.3,2021-01-01 00:57:15,2021-01-01 00:53:26,.50,2021-01-01 13:23:26,2021-01-01 13:27:15,229
231,100,1,2,2.5,0.5,13.5,0.3,0.5,1,2,N,0.0,0.0,17.3,2021-01-01 00:23:51,2021-01-01 00:08:02,3.52,2021-01-01 12:38:02,2021-01-01 12:53:51,949
50,263,1,2,2.5,0.5,13.0,0.3,0.5,1,2,N,0.0,0.0,16.8,2021-01-01 00:50:14,2021-01-01 00:36:23,3.34,2021-01-01 13:06:23,2021-01-01 13:20:14,831
158,48,1,2,2.5,0.5,9.5,0.3,0.5,1,1,N,3.99,0.0,17.29,2021-01-01 01:08:26,2021-01-01 00:57:30,2.18,2021-01-01 13:27:30,2021-01-01 13:38:26,656
237,229,1,2,2.5,0.5,7.0,0.3,0.5,1,1,N,2.16,0.0,12.96,2021-01-01 00:43:31,2021-01-01 00:36:34,1.29,2021-01-01 13:06:34,2021-01-01 13:13:31,417
213,162,1,2,2.5,0.5,30.5,0.3,0.5,1,2,N,0.0,0.0,34.3,2021-01-01 01:08:13,2021-01-01 00:47:28,10.86,2021-01-01 13:17:28,2021-01-01 13:38:13,1245
230,100,1,1,2.5,3.0,14.5,0.3,0.5,2,1,N,3.65,0.0,21.95,2021-01-01 00:56:13,2021-01-01 00:33:19,1.8,2021-01-01 13:03:19,2021-01-01 13:26:13,1374
182,74,1,1,0.0,0.0,22.2,0.3,0.5,1,1,N,0.0,0.0,23.0,2021-01-01 00:41:34,2021-01-01 00:25:47,.00,2021-01-01 12:55:47,2021-01-01 13:11:34,947
48,24,1,2,2.5,0.5,12.0,0.3,0.5,1,2,N,0.0,0.0,15.8,2021-01-01 00:25:51,2021-01-01 00:13:18,2.71,2021-01-01 12:43:18,2021-01-01 12:55:51,753
238,234,1,2,2.5,0.5,17.0,0.3,0.5,1,1,N,4.16,0.0,24.96,2021-01-01 01:03:52,2021-01-01 00:45:46,4.85,2021-01-01 13:15:46,2021-01-01 13:33:52,1086
262,236,1,2,2.5,0.5,5.5,0.3,0.5,2,2,N,0.0,0.0,9.3,2021-01-01 00:42:09,2021-01-01 00:37:40,.78,2021-01-01 13:07:40,2021-01-01 13:12:09,269
48,100,1,1,2.5,3.0,3.5,0.3,0.5,1,2,N,0.0,0.0,7.3,2021-01-01 00:36:29,2021-01-01 00:34:14,.20,2021-01-01 13:04:14,2021-01-01 13:06:29,135
145,75,1,1,2.5,3.0,12.0,0.3,0.5,1,2,N,0.0,0.0,15.8,2021-01-01 00:15:51,2021-01-01 00:07:34,3.8,2021-01-01 12:37:34,2021-01-01 12:45:51,497
262,161,1,1,2.5,3.0,8.5,0.3,0.5,1,1,N,2.0,0.0,14.3,2021-01-01 00:30:57,2021-01-01 00:23:50,2.2,2021-01-01 12:53:50,2021-01-01 13:00:57,427
