DOLocationID,PULocationID,RatecodeID,VendorID,congestion_surcharge,extra,fare_amount,improvement_surcharge,mta_tax,passenger_count,payment_type,store_and_fwd_flag,tip_amount,tolls_amount,total_amount,tpep_dropoff_datetime,tpep_pickup_datetime,trip_distance,tpep_pickup_datetime_IST,tpep_dropoff_datetime_IST,diff
233,262,1,1,2.5,3.0,9.5,0.3,0.5,1,1,N,2.2,0.0,15.5,2021-01-01 00:44:16,2021-01-01 00:35:26,2.2,2021-01-01 13:05:26,2021-01-01 13:14:16,530
233,233,1,1,2.5,3.0,4.5,0.3,0.5,0,1,N,2.0,0.0,10.3,2021-01-01 00:47:58,2021-01-01 00:45:06,.80,2021-01-01 13:15:06,2021-01-01 13:17:58,172
168,170,1,1,2.5,3.0,17.5,0.3,0.5,1,2,N,0.0,0.0,21.3,2021-01-01 01:03:50,2021-01-01 00:52:30,5.6,2021-01-01 13:22:30,2021-01-01 13:33:50,680
142,237,1,2,2.5,0.5,8.0,0.3,0.5,2,1,N,1.0,0.0,12.8,2021-01-01 00:57:02,2021-01-01 00:49:03,1.68,2021-01-01 13:19:03,2021-01-01 13:27:02,479
242,162,1,2,2.5,0.5,34.0,0.3,0.5,1,1,N,7.56,0.0,45.36,2021-01-01 01:04:04,2021-01-01 00:40:07,12.08,2021-01-01 13:10:07,2021-01-01 13:34:04,1437
262,107,1,2,2.5,0.5,12.0,0.3,0.5,2,1,N,3.16,0.0,18.96,2021-01-01 00:47:02,2021-01-01 00:38:04,3.8,2021-01-01 13:08:04,2021-01-01 13:17:02,538
263,262,1,2,2.5,0.5,5.0,0.3,0.5,2,1,N,1.76,0.0,10.56,2021-01-01 00:53:44,2021-01-01 00:49:06,.70,2021-01-01 13:19:06,2021-01-01 13:23:44,278
233,236,1,2,2.5,0.5,8.5,0.3,0.5,2,1,N,3.08,0.0,15.38,2021-01-01 01:05:01,2021-01-01 00:59:01,2.46,2021-01-01 13:29:01,2021-01-01 13:35:01,360
238,107,1,2,2.5,0.5,17.0,0.3,0.5,1,1,N,5.2,0.0,26.0,2021-01-01 00:44:41,2021-01-01 00:28:10,5.16,2021-01-01 12:58:10,2021-01-01 13:14:41,991
48,239,1,2,2.5,0.5,7.0,0.3,0.5,1,1,N,2.7,0.0,13.5,2021-01-01 00:53:55,2021-01-01 00:48:38,1.85,2021-01-01 13:18:38,2021-01-01 13:23:55,317
42,50,1,2,2.5,0.5,17.0,0.3,0.5,1,2,N,0.0,0.0,20.8,2021-01-01 01:11:55,2021-01-01 00:57:53,5.18,2021-01-01 13:27:53,2021-01-01 13:41:55,842
87,170,1,2,2.5,0.5,17.5,0.3,0.5,1,1,N,3.0,0.0,24.3,2021-01-01 00:58:17,2021-01-01 00:44:45,5.32,2021-01-01 13:14:45,2021-01-01 13:28:17,812
61,74,1,1,0.0,0.0,45.08,0.3,0.5,1,1,N,0.0,6.12,52.0,2021-01-01 00:38:32,2021-01-01 00:03:37,.00,2021-01-01 12:33:37,2021-01-01 13:08:32,2095
186,90,1,2,2.5,0.5,6.0,0.3,0.5,1,2,N,0.0,0.0,9.8,2021-01-01 00:10:17,2021-01-01 00:03:27,1.02,2021-01-01 12:33:27,2021-01-01 12:40:17,410
42,142,1,2,2.5,0.5,16.5,0.3,0.5,1,1,N,5.08,0.0,25.38,2021-01-01 00:48:52,2021-01-01 00:29:56,4.5,2021-01-01 12:59:56,2021-01-01 13:18:52,1136
113,163,1,2,2.5,0.5,12.5,0.3,0.5,3,2,N,0.0,0.0,16.3,2021-01-01 00:22:25,2021-01-01 00:09:13,3.01,2021-01-01 12:39:13,2021-01-01 12:52:25,792
238,163,1,2,2.5,0.5,12.0,0.3,0.5,3,1,N,4.74,0.0,20.54,2021-01-01 00:48:02,2021-01-01 00:38:35,3.17,2021-01-01 13:08:35,2021-01-01 13:18:02,567
41,161,1,2,2.5,0.5,12.0,0.3,0.5,1,1,N,3.16,0.0,18.96,2021-01-01 00:34:22,2021-01-01 00:22:23,3.46,2021-01-01 12:52:23,2021-01-01 13:04:22,719
74,151,1,2,0.0,0.5,9.0,0.3,0.5,1,2,N,0.0,0.0,10.3,2021-01-01 00:50:22,2021-01-01 00:40:14,1.72,2021-01-01 13:10:14,2021-01-01 13:20:22,608
166,143,1,1,2.5,3.0,11.5,0.3,0.5,3,2,N,0.0,0.0,15.3,2021-01-01 00:23:46,2021-01-01 00:09:30,2.3,2021-01-01 12:39:30,2021-01-01 12:53:46,856
142,151,1,1,2.5,3.0,9.0,0.3,0.5,1,1,N,2.5,0.0,15.3,2021-01-01 00:38:45,2021-01-01 00:28:48,1.6,2021-01-01 12:58:48,2021-01-01 13:08:45,597
107,142,1,1,2.5,3.0,12.5,0.3,0.5,1,1,N,4.0,0.0,20.3,2021-01-01 00:56:34,2021-01-01 00:42:13,3.2,2021-01-01 13:12:13,2021-01-01 13:26:34,861
186,230,1,2,2.5,0.5,7.5,0.3,0.5,1,2,N,0.0,0.0,11.3,2021-01-01 01:03:52,2021-01-01 00:55:07,1.43,2021-01-01 13:25:07,2021-01-01 13:33:52,525
130,132,1,2,0.0,0.5,18.5,0.3,0.5,3,2,N,0.0,0.0,19.8,2021-01-01 01:00:38,2021-01-01 00:47:01,6.1,2021-01-01 13:17:01,2021-01-01 13:30:38,817
236,261,1,2,2.5,0.5,21.5,0.3,0.5,2,2,N,0.0,0.0,25.3,2021-01-01 00:21:17,2021-01-01 00:05:55,7.01,2021-01-01 12:35:55,2021-01-01 12:51:17,922
236,141,1,2,2.5,0.5,5.0,0.3,0.5,1,1,N,1.5,0.0,10.3,2021-01-01 00:33:01,2021-01-01 00:28:44,.90,2021-01-01 12:58:44,2021-01-01 13:03:01,257
238,48,1,2,2.5,0.5,9.5,0.3,0.5,1,1,N,3.33,0.0,16.63,2021-01-01 00:19:23,2021-01-01 00:11:33,2.64,2021-01-01 12:41:33,2021-01-01 12:49:23,470
238,238,1,2,2.5,0.5,3.5,0.3,0.5,3,2,N,0.0,0.0,7.3,2021-01-01 00:25:46,2021-01-01 00:23:49,.51,2021-01-01 12:53:49,2021-01-01 12:55:46,117
239,239,1,2,2.5,0.5,3.5,0.3,0.5,1,1,N,1.31,0.0,8.61,2021-01-01 00:30:04,2021-01-01 00:28:50,.59,2021-01-01 12:58:50,2021-01-01 13:00:04,74
107,164,1,2,2.5,0.5,6.0,0.3,0.5,2,2,N,0.0,0.0,9.8,2021-01-01 00:56:00,2021-01-01 00:50:21,1.04,2021-01-01 13:20:21,2021-01-01 13:26:00,339
170,170,1,2,2.5,0.5,6.0,0.3,0.5,1,1,N,1.5,0.0,11.3,2021-01-01 01:05:45,2021-01-01 00:59:47,.81,2021-01-01 13:29:47,2021-01-01 13:35:45,358
262,263,1,2,2.5,0.5,3.5,0.3,0.5,6,2,N,0.0,0.0,7.3,2021-01-01 00:25:50,2021-01-01 00:24:14,.25,2021-01-01 12:54:14,2021-01-01 12:55:50,96
137,230,1,1,2.5,3.0,11.5,0.3,0.5,1,1,N,3.05,0.0,18.35,2021-01-01 00:41:01,2021-01-01 00:28:01,2.8,2021-01-01 12:58:01,2021-01-01 13:11:01,780
170,230,1,2,2.5,0.5,9.0,0.3,0.5,1,2,N,0.0,0.0,12.8,2021-01-01 00:20:01,2021-01-01 00:09:14,1.93,2021-01-01 12:39:14,2021-01-01 12:50:01,647
48,113,1,2,2.5,0.5,9.5,0.3,0.5,1,1,N,2.66,0.0,15.96,2021-01-01 00:42:48,2021-01-01 00:31:36,2.18,2021-01-01 13:01:36,2021-01-01 13:12:48,672
170,141,1,1,2.5,3.0,6.0,0.3,0.5,1,2,N,0.0,0.0,9.8,2021-01-01 00:15:29,2021-01-01 00:11:33,1.4,2021-01-01 12:41:33,2021-01-01 12:45:29,236
229,142,1,1,2.5,3.0,16.5,0.3,0.5,2,1,N,6.05,0.0,26.35,2021-01-01 00:54:17,2021-01-01 00:33:30,3.8,2021-01-01 13:03:30,2021-01-01 13:24:17,1247
233,229,1,1,2.5,3.0,4.0,0.3,0.5,1,1,N,1.5,0.0,9.3,2021-01-01 01:01:00,2021-01-01 00:58:26,.50,2021-01-01 13:28:26,2021-01-01 13:31:00,154
90,68,1,2,2.5,0.5,7.0,0.3,0.5,1,1,N,2.16,0.0,12.96,2021-01-01 00:26:58,2021-01-01 00:20:11,1.48,2021-01-01 12:50:11,2021-01-01 12:56:58,407
50,249,1,2,2.5,0.5,13.5,0.3,0.5,1,1,N,2.7,0.0,20.0,2021-01-01 00:49:18,2021-01-01 00:33:48,3.49,2021-01-01 13:03:48,2021-01-01 13:19:18,930
143,239,1,1,2.5,3.0,4.0,0.3,0.5,1,1,N,2.3,0.0,10.1,2021-01-01 00:23:07,2021-01-01 00:20:49,.50,2021-01-01 12:50:49,2021-01-01 12:53:07,138
68,143,1,1,2.5,3.0,9.5,0.3,0.5,1,1,N,4.7,0.0,18.0,2021-01-01 00:34:32,2021-01-01 00:23:52,2,2021-01-01 12:53:52,2021-01-01 13:04:32,640
239,148,1,1,2.5,3.0,19.0,0.3,0.5,2,2,N,0.0,0.0,22.8,2021-01-01 01:14:24,2021-01-01 00:54:50,5.7,2021-01-01 13:24:50,2021-01-01 13:44:24,1174
113,90,1,2,2.5,0.5,5.5,0.3,0.5,1,1,N,2.79,0.0,12.09,2021-01-01 00:52:02,2021-01-01 00:47:05,.94,2021-01-01 13:17:05,2021-01-01 13:22:02,297
141,230,1,1,2.5,2.5,12.0,0.3,0.5,2,1,N,3.8,0.0,19.1,2021-01-01 00:30:50,2021-01-01 00:14:33,2.4,2021-01-01 12:44:33,2021-01-01 13:00:50,977
229,237,1,1,2.5,2.5,10.0,0.3,0.5,1,1,N,2.66,0.0,15.96,2021-01-01 00:57:27,2021-01-01 00:45:30,2.4,2021-01-01 13:15:30,2021-01-01 13:27:27,717
236,237,1,2,2.5,0.5,5.0,0.3,0.5,2,1,N,1.76,0.0,10.56,2021-01-01 00:02:51,2020-12-31 23:59:06,.74,2021-01-01 12:29:06,2021-01-01 12:32:51,225
237,43,1,2,2.5,0.5,4.0,0.3,0.5,3,2,N,0.0,0.0,7.8,2021-01-01 00:10:42,2021-01-01 00:07:52,.59,2021-01-01 12:37:52,2021-01-01 12:40:42,170
239,263,1,2,2.5,0.5,8.0,0.3,0.5,2,1,N,2.95,0.0,14.75,2021-01-01 00:29:31,2021-01-01 00:20:35,1.7,2021-01-01 12:50:35,2021-01-01 12:59:31,536
79,230,1,2,2.5,0.5,18.0,0.3,0.5,1,1,N,4.36,0.0,26.16,2021-01-01 00:53:48,2021-01-01 00:27:12,3.45,2021-01-01 12:57:12,2021-01-01 13:23:48,1596
94,249,1,1,2.5,3.0,37.5,0.3,0.5,1,2,N,0.0,0.0,41.3,2021-01-01 00:32:33,2021-01-01 00:01:49,12.4,2021-01-01 12:31:49,2021-01-01 13:02:33,1844
7,48,1,1,2.5,3.0,19.0,0.3,0.5,3,2,N,0.0,0.0,22.8,2021-01-01 01:17:04,2021-01-01 00:56:20,5.4,2021-01-01 13:26:20,2021-01-01 13:47:04,1244
68,48,1,1,2.5,3.0,6.0,0.3,0.5,1,2,N,0.0,0.0,9.8,2021-01-01 00:44:00,2021-01-01 00:37:20,1,2021-01-01 13:07:20,2021-01-01 13:14:00,400
18,100,1,1,2.5,3.0,37.0,0.3,0.5,1,2,N,0.0,0.0,40.8,2021-01-01 01:27:41,2021-01-01 00:56:04,"",2021-01-01 13:26:04,2021-01-01 13:57:41,1897
48,249,1,2,2.5,0.5,9.5,0.3,0.5,4,1,N,2.66,0.0,15.96,2021-01-01 00:13:57,2021-01-01 00:03:23,2.15,2021-01-01 12:33:23,2021-01-01 12:43:57,634
234,230,1,2,2.5,0.5,10.0,0.3,0.5,2,1,N,2.76,0.0,16.56,2021-01-01 00:51:39,2021-01-01 00:40:17,2.06,2021-01-01 13:10:17,2021-01-01 13:21:39,682
246,48,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.95,0.0,9.75,2021-01-01 00:12:26,2021-01-01 00:10:05,.44,2021-01-01 12:40:05,2021-01-01 12:42:26,141
162,230,1,2,2.5,0.5,9.0,0.3,0.5,2,1,N,2.3,0.0,15.1,2021-01-01 00:33:42,2021-01-01 00:21:38,1.57,2021-01-01 12:51:38,2021-01-01 13:03:42,724
43,162,1,2,2.5,0.5,10.5,0.3,0.5,2,2,N,0.0,0.0,14.3,2021-01-01 00:47:51,2021-01-01 00:39:13,3.12,2021-01-01 13:09:13,2021-01-01 13:17:51,518
41,151,1,2,0.0,0.5,5.5,0.3,0.5,1,2,N,0.0,0.0,6.8,2021-01-01 00:55:32,2021-01-01 00:51:29,1.06,2021-01-01 13:21:29,2021-01-01 13:25:32,243
244,238,1,2,2.5,0.5,17.5,0.3,0.5,1,2,N,0.0,0.0,21.3,2021-01-01 00:29:34,2021-01-01 00:16:17,5.37,2021-01-01 12:46:17,2021-01-01 12:59:34,797
189,170,1,1,2.5,3.0,19.5,0.3,0.5,1,2,"",0.0,0.0,23.3,2021-01-01 00:51:55,2021-01-01 00:32:13,5.2,2021-01-01 13:02:13,2021-01-01 13:21:55,1182
140,263,1,1,2.5,3.0,5.0,0.3,0.5,1,1,N,2.2,0.0,11.0,2021-01-01 00:54:31,2021-01-01 00:51:38,.90,2021-01-01 13:21:38,2021-01-01 13:24:31,173
170,48,1,1,2.5,3.0,7.5,0.3,0.5,2,3,N,0.0,0.0,11.3,2021-01-01 00:34:57,2021-01-01 00:25:56,1.4,2021-01-01 12:55:56,2021-01-01 13:04:57,541
150,132,1,2,0.0,0.5,41.0,0.3,0.5,1,2,N,0.0,0.0,42.3,2021-01-01 00:53:00,2021-01-01 00:29:37,14.91,2021-01-01 12:59:37,2021-01-01 13:23:00,1403
68,163,1,2,2.5,0.5,9.0,0.3,0.5,4,1,N,0.0,0.0,12.8,2021-01-01 00:58:15,2021-01-01 00:49:14,2.16,2021-01-01 13:19:14,2021-01-01 13:28:15,541
79,148,1,2,2.5,0.5,5.5,0.3,0.5,6,2,N,0.0,0.0,9.3,2021-01-01 00:42:57,2021-01-01 00:38:54,1.09,2021-01-01 13:08:54,2021-01-01 13:12:57,243
263,113,1,2,2.5,0.5,17.5,0.3,0.5,6,1,N,5.32,0.0,26.62,2021-01-01 01:10:37,2021-01-01 00:55:01,5.04,2021-01-01 13:25:01,2021-01-01 13:40:37,936
82,260,1,1,0.0,0.5,5.0,0.3,0.5,1,2,N,0.0,0.0,6.3,2021-01-01 00:51:10,2021-01-01 00:47:00,.80,2021-01-01 13:17:00,2021-01-01 13:21:10,250
141,230,1,1,2.5,3.0,12.0,0.3,0.5,1,1,Y,3.15,0.0,18.95,2021-01-01 00:34:51,2021-01-01 00:21:46,2.9,2021-01-01 12:51:46,2021-01-01 13:04:51,785
229,141,1,1,2.5,3.0,5.0,0.3,0.5,1,2,Y,0.0,0.0,8.8,2021-01-01 00:44:23,2021-01-01 00:41:41,1.1,2021-01-01 13:11:41,2021-01-01 13:14:23,162
226,162,1,2,2.5,0.5,12.5,0.3,0.5,6,"",N,3.26,0.0,19.56,2021-01-01 00:55:46,2021-01-01 00:44:37,3.47,2021-01-01 13:14:37,2021-01-01 13:25:46,669
233,151,1,2,2.5,0.5,15.0,0.3,0.5,3,2,N,0.0,0.0,18.8,2021-01-01 00:36:09,2021-01-01 00:19:36,3.93,2021-01-01 12:49:36,2021-01-01 13:06:09,993
186,170,1,2,2.5,0.5,5.5,0.3,0.5,3,1,N,2.32,0.0,11.62,2021-01-01 00:59:51,2021-01-01 00:54:52,.88,2021-01-01 13:24:52,2021-01-01 13:29:51,299
238,68,1,2,2.5,0.5,13.0,0.3,0.5,1,1,N,1.68,0.0,18.48,2021-01-01 00:41:39,2021-01-01 00:28:42,3.85,2021-01-01 12:58:42,2021-01-01 13:11:39,777
166,142,1,2,2.5,0.5,10.0,0.3,0.5,1,1,N,4.14,0.0,17.94,2021-01-01 00:55:47,2021-01-01 00:46:22,2.58,2021-01-01 13:16:22,2021-01-01 13:25:47,565
238,166,1,2,2.5,0.5,6.0,0.3,0.5,1,1,N,1.96,0.0,11.76,2021-01-01 01:05:06,2021-01-01 00:59:03,1.07,2021-01-01 13:29:03,2021-01-01 13:35:06,363
144,125,1,2,2.5,0.5,6.5,0.3,0.5,2,1,N,2.06,0.0,12.36,2021-01-01 00:30:07,2021-01-01 00:24:12,1.18,2021-01-01 12:54:12,2021-01-01 13:00:07,355
90,148,1,2,2.5,0.5,9.5,0.3,0.5,2,1,N,2.39,0.0,15.69,2021-01-01 00:42:49,2021-01-01 00:34:08,2.47,2021-01-01 13:04:08,2021-01-01 13:12:49,521
237,249,1,2,2.5,0.5,14.0,0.3,0.5,2,1,N,3.56,0.0,21.36,2021-01-01 01:01:55,2021-01-01 00:47:57,4.17,2021-01-01 13:17:57,2021-01-01 13:31:55,838
236,163,1,1,2.5,3.0,8.5,0.3,0.5,2,1,N,2.45,0.0,14.75,2021-01-01 00:22:11,2021-01-01 00:13:05,1.8,2021-01-01 12:43:05,2021-01-01 12:52:11,546
239,239,1,2,2.5,0.5,5.0,0.3,0.5,1,2,N,0.0,0.0,8.8,2021-01-01 00:19:06,2021-01-01 00:14:58,.72,2021-01-01 12:44:58,2021-01-01 12:49:06,248
41,239,1,2,2.5,0.5,10.0,0.3,0.5,1,2,N,0.0,0.0,13.8,2021-01-01 00:29:57,2021-01-01 00:20:39,2.6,2021-01-01 12:50:39,2021-01-01 12:59:57,558
116,263,1,2,2.5,0.5,16.0,0.3,0.5,1,2,N,0.0,0.0,19.8,2021-01-01 00:57:06,2021-01-01 00:44:53,4.83,2021-01-01 13:14:53,2021-01-01 13:27:06,733
231,231,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.56,0.0,9.36,2021-01-01 00:30:47,2021-01-01 00:28:10,.48,2021-01-01 12:58:10,2021-01-01 13:00:47,157
144,100,1,2,2.5,0.5,10.0,0.3,0.5,1,1,N,4.14,0.0,17.94,2021-01-01 00:18:44,2021-01-01 00:09:45,2.9,2021-01-01 12:39:45,2021-01-01 12:48:44,539
48,116,1,2,2.5,0.5,"",0.3,0.5,3,2,N,0.0,0.0,24.8,2021-01-01 01:01:29,2021-01-01 00:43:40,6.29,2021-01-01 13:13:40,2021-01-01 13:31:29,1069
75,74,1,2,0.0,0.5,3.5,0.3,0.5,1,2,N,0.0,0.0,4.8,2021-01-01 00:19:08,2021-01-01 00:17:09,.58,2021-01-01 12:47:09,2021-01-01 12:49:08,119
148,107,1,2,2.5,0.5,6.0,0.3,0.5,1,2,N,0.0,0.0,9.8,2021-01-01 00:22:37,2021-01-01 00:17:31,1.06,2021-01-01 12:47:31,2021-01-01 12:52:37,306
227,114,1,2,2.5,0.5,24.5,0.3,0.5,1,1,N,4.0,0.0,32.3,2021-01-01 01:12:48,2021-01-01 00:53:34,8.22,2021-01-01 13:23:34,2021-01-01 13:42:48,1154
263,140,1,2,2.5,0.5,5.0,0.3,0.5,1,1,N,1.76,0.0,10.56,2021-01-01 00:03:41,2021-01-01 00:00:39,.95,2021-01-01 12:30:39,2021-01-01 12:33:41,182
141,141,1,2,2.5,0.5,2.5,0.3,0.5,1,2,N,0.0,0.0,6.3,2021-01-01 00:20:12,2021-01-01 00:19:59,.02,2021-01-01 12:49:59,2021-01-01 12:50:12,13
68,186,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.56,0.0,9.36,2021-01-01 00:45:54,2021-01-01 00:43:14,.68,2021-01-01 13:13:14,2021-01-01 13:15:54,160
61,48,1,2,2.5,0.5,38.0,0.3,0.5,1,1,N,8.36,0.0,50.16,2021-01-01 01:07:41,2021-01-01 00:27:48,12.01,2021-01-01 12:57:48,2021-01-01 13:37:41,2393
190,107,1,1,2.5,3.0,20.5,0.3,0.5,1,1,N,6.05,0.0,30.35,2021-01-01 00:45:11,2021-01-01 00:23:38,5.7,2021-01-01 12:53:38,2021-01-01 13:15:11,1293
133,233,1,2,2.5,0.5,29.0,0.3,0.5,6,2,N,0.0,0.0,32.8,2021-01-01 01:07:14,2021-01-01 00:49:42,10.22,2021-01-01 13:19:42,2021-01-01 13:37:14,1052
137,79,1,2,2.5,0.5,4.5,0.3,0.5,1,2,N,0.0,0.0,8.3,2021-01-01 00:02:49,2021-01-01 00:00:29,.96,2021-01-01 12:30:29,2021-01-01 12:32:49,140
238,239,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.0,0.0,8.8,2021-01-01 00:53:27,2021-01-01 00:51:21,.69,2021-01-01 13:21:21,2021-01-01 13:23:27,126
261,249,1,2,2.5,0.5,9.5,0.3,0.5,1,1,N,2.0,0.0,15.3,2021-01-01 00:14:37,2021-01-01 00:05:50,2.62,2021-01-01 12:35:50,2021-01-01 12:44:37,527
79,211,1,2,2.5,0.5,8.5,0.3,0.5,1,1,N,3.08,0.0,15.38,2021-01-01 00:33:16,2021-01-01 00:23:31,1.71,2021-01-01 12:53:31,2021-01-01 13:03:16,585
68,234,1,2,2.5,0.5,5.0,0.3,0.5,1,1,N,0.0,0.0,8.8,2021-01-01 00:31:41,2021-01-01 00:27:40,.60,2021-01-01 12:57:40,2021-01-01 13:01:41,241
7,50,1,2,2.5,0.5,19.5,0.3,0.5,1,2,N,0.0,0.0,23.3,2021-01-01 01:00:14,2021-01-01 00:39:52,5.86,2021-01-01 13:09:52,2021-01-01 13:30:14,1222
162,237,1,2,2.5,0.5,4.5,0.3,0.5,1,1,N,1.66,0.0,9.96,2021-01-01 00:33:05,2021-01-01 00:30:59,.99,2021-01-01 13:00:59,2021-01-01 13:03:05,126
102,142,1,2,2.5,0.5,29.5,0.3,0.5,1,1,N,8.32,0.0,41.62,2021-01-01 01:17:09,2021-01-01 00:41:02,8.35,2021-01-01 13:11:02,2021-01-01 13:47:09,2167
